time,y,x,noise
2025-01-06 12:29:27+00:00,30.52799783,114.3519875,75
2025-01-06 12:29:32+00:00,30.52799817,114.3519612,75
2025-01-06 12:29:37+00:00,30.52799217,114.3519423,76
2025-01-06 12:29:42+00:00,30.527999,114.3519738,77
2025-01-06 12:29:47+00:00,30.52800383,114.352015,77
2025-01-06 12:29:52+00:00,30.52800033,114.3520227,77
2025-01-06 12:29:58+00:00,30.52800333,114.3520313,76
2025-01-06 12:30:03+00:00,30.52799683,114.3520392,74
2025-01-06 12:30:08+00:00,30.528006,114.3520243,74
2025-01-06 12:30:13+00:00,30.52800383,114.3520148,74
2025-01-06 12:30:18+00:00,30.52801083,114.3520035,74
2025-01-06 12:30:23+00:00,30.528011,114.3520117,74
2025-01-06 12:30:28+00:00,30.52799367,114.3520242,73
2025-01-06 12:30:33+00:00,30.52798483,114.3520337,72
2025-01-06 12:30:38+00:00,30.5279825,114.3520365,72
2025-01-06 12:30:44+00:00,30.52799183,114.352032,71
2025-01-06 12:30:49+00:00,30.52799167,114.3520352,72
2025-01-06 12:30:54+00:00,30.52798033,114.3520472,71
2025-01-06 12:30:59+00:00,30.52797383,114.3520598,71
2025-01-06 12:31:04+00:00,30.5279485,114.3520833,71
2025-01-06 12:31:09+00:00,30.52798067,114.3520625,72
2025-01-06 12:31:14+00:00,30.5280245,114.3520178,73
2025-01-06 12:31:19+00:00,30.528066,114.3519193,72
2025-01-06 12:31:24+00:00,30.528117,114.3518258,73
2025-01-06 12:31:30+00:00,30.52816083,114.351649,72
2025-01-06 12:31:35+00:00,30.5281895,114.3514212,72
2025-01-06 12:31:40+00:00,30.528176,114.3511583,72
2025-01-06 12:31:45+00:00,30.52811317,114.3508638,73
2025-01-06 12:31:50+00:00,30.528039,114.3505513,73
2025-01-06 12:31:55+00:00,30.52807633,114.3502683,73
2025-01-06 12:32:00+00:00,30.52804133,114.3499927,73
2025-01-06 12:32:05+00:00,30.528105,114.3498718,73
2025-01-06 12:32:10+00:00,30.52833233,114.3499825,74
2025-01-06 12:32:16+00:00,30.52872217,114.35046,75
2025-01-06 12:32:21+00:00,30.52887983,114.3506305,75
2025-01-06 12:32:26+00:00,30.52893067,114.3505313,75
2025-01-06 12:32:31+00:00,30.52891633,114.3503238,74
2025-01-06 12:32:36+00:00,30.528889,114.350102,75
2025-01-06 12:32:41+00:00,30.5288695,114.3498875,75
2025-01-06 12:32:46+00:00,30.5288655,114.3497492,76
2025-01-06 12:32:51+00:00,30.52890983,114.3497008,77
2025-01-06 12:32:56+00:00,30.528906,114.3495413,77
2025-01-06 12:33:02+00:00,30.52886767,114.3493212,76
2025-01-06 12:33:07+00:00,30.528807,114.3490663,74
2025-01-06 12:33:12+00:00,30.52878917,114.3489018,74
2025-01-06 12:33:17+00:00,30.52877783,114.348617,74
2025-01-06 12:33:22+00:00,30.528743,114.3482962,76
2025-01-06 12:33:27+00:00,30.5289205,114.3480697,76
2025-01-06 12:33:32+00:00,30.52902717,114.3479233,76
2025-01-06 12:33:37+00:00,30.52908617,114.3478762,75
2025-01-06 12:33:42+00:00,30.52911967,114.3478283,76
2025-01-06 12:33:48+00:00,30.52917117,114.3478013,77
2025-01-06 12:33:53+00:00,30.52919183,114.3478007,77
2025-01-06 12:33:58+00:00,30.52926417,114.3477527,78
2025-01-06 12:34:03+00:00,30.52927667,114.3477128,78
2025-01-06 12:34:08+00:00,30.52925517,114.3477042,80
2025-01-06 12:34:13+00:00,30.52919817,114.3476882,80
2025-01-06 12:34:18+00:00,30.529162,114.3476897,80
2025-01-06 12:34:23+00:00,30.529167,114.3476217,79
2025-01-06 12:34:28+00:00,30.52919917,114.3476048,78
2025-01-06 12:34:34+00:00,30.52911217,114.3475558,77
2025-01-06 12:34:39+00:00,30.529091,114.3476055,77
2025-01-06 12:34:44+00:00,30.52905733,114.3475855,77
2025-01-06 12:34:49+00:00,30.5290545,114.3475657,77
2025-01-06 12:34:54+00:00,30.529068,114.3475498,76
2025-01-06 12:34:59+00:00,30.5290825,114.3475547,77
2025-01-06 12:35:04+00:00,30.52909233,114.3475635,77
2025-01-06 12:35:09+00:00,30.52909867,114.3475697,79
2025-01-06 12:35:14+00:00,30.52910817,114.3475632,81
2025-01-06 12:35:20+00:00,30.52912083,114.3475657,82
2025-01-06 12:35:25+00:00,30.52912383,114.3475693,83
2025-01-06 12:35:30+00:00,30.529037,114.3475503,81
2025-01-06 12:35:35+00:00,30.52895667,114.347511,80
2025-01-06 12:35:40+00:00,30.528922,114.3474827,75
2025-01-06 12:35:45+00:00,30.52892517,114.3474837,75
2025-01-06 12:35:50+00:00,30.52888167,114.347486,74
2025-01-06 12:35:55+00:00,30.5287565,114.3474363,75
2025-01-06 12:36:00+00:00,30.5286225,114.3473967,78
2025-01-06 12:36:06+00:00,30.52848117,114.347375,78
2025-01-06 12:36:11+00:00,30.52833217,114.3473598,80
2025-01-06 12:36:16+00:00,30.52818267,114.3473813,79
2025-01-06 12:36:21+00:00,30.52805533,114.3473575,80
2025-01-06 12:36:26+00:00,30.528043,114.3471642,81
2025-01-06 12:36:31+00:00,30.528073,114.3469513,81
2025-01-06 12:36:36+00:00,30.52803483,114.3468232,78
2025-01-06 12:36:41+00:00,30.52793617,114.346736,77
2025-01-06 12:36:46+00:00,30.52783617,114.3466178,76
2025-01-06 12:36:52+00:00,30.52771533,114.3465625,76
2025-01-06 12:36:57+00:00,30.52747183,114.3465705,79
2025-01-06 12:37:02+00:00,30.52720783,114.3465882,79
2025-01-06 12:37:07+00:00,30.52698883,114.3465875,79
2025-01-06 12:37:12+00:00,30.52682017,114.3465723,77
2025-01-06 12:37:17+00:00,30.5266665,114.3465618,78
2025-01-06 12:37:22+00:00,30.52648733,114.34656,79
2025-01-06 12:37:27+00:00,30.52636567,114.3465455,77
2025-01-06 12:37:32+00:00,30.5262055,114.3465677,79
2025-01-06 12:37:38+00:00,30.52608467,114.3465912,79
2025-01-06 12:37:43+00:00,30.5259015,114.3466108,76
2025-01-06 12:37:48+00:00,30.52568417,114.3466523,78
2025-01-06 12:37:53+00:00,30.52554117,114.346638,75
2025-01-06 12:37:58+00:00,30.525398,114.3466663,75
2025-01-06 12:38:03+00:00,30.5253355,114.3466653,76
2025-01-06 12:38:08+00:00,30.525274,114.3466707,77
2025-01-06 12:38:13+00:00,30.52520683,114.3466592,79
2025-01-06 12:38:18+00:00,30.525146,114.3466768,83
2025-01-06 12:38:23+00:00,30.52507983,114.346715,85
2025-01-06 12:38:29+00:00,30.525007,114.3467265,86
2025-01-06 12:38:34+00:00,30.52494967,114.3467003,85
2025-01-06 12:38:39+00:00,30.52489333,114.3466595,81
2025-01-06 12:38:44+00:00,30.52482767,114.3466515,78
2025-01-06 12:38:49+00:00,30.524751,114.3465248,79
2025-01-06 12:38:54+00:00,30.52468667,114.3463757,80
2025-01-06 12:38:59+00:00,30.524636,114.3462635,80
2025-01-06 12:39:04+00:00,30.524587,114.3461677,81
2025-01-06 12:39:09+00:00,30.524567,114.3461045,79
2025-01-06 12:39:15+00:00,30.52454917,114.3460542,80
2025-01-06 12:39:20+00:00,30.52452767,114.346011,79
2025-01-06 12:39:25+00:00,30.52453517,114.3459583,80
2025-01-06 12:39:30+00:00,30.52453167,114.3459227,79
2025-01-06 12:39:35+00:00,30.52453883,114.3458993,77
2025-01-06 12:39:40+00:00,30.52453667,114.345886,78
2025-01-06 12:39:45+00:00,30.524533,114.3458795,77
2025-01-06 12:39:50+00:00,30.52450283,114.3458765,78
2025-01-06 12:39:56+00:00,30.524462,114.3457455,78
2025-01-06 12:40:01+00:00,30.52438817,114.3456008,78
2025-01-06 12:40:06+00:00,30.52424667,114.3455317,79
2025-01-06 12:40:11+00:00,30.52406617,114.3455435,78
2025-01-06 12:40:16+00:00,30.52390867,114.3455965,78
2025-01-06 12:40:21+00:00,30.52374217,114.3455393,80
2025-01-06 12:40:26+00:00,30.523585,114.34548,77
2025-01-06 12:40:31+00:00,30.5234335,114.3454318,78
2025-01-06 12:40:36+00:00,30.52330183,114.345395,78
2025-01-06 12:40:42+00:00,30.52311233,114.3453827,75
2025-01-06 12:40:47+00:00,30.52294733,114.3453335,75
2025-01-06 12:40:52+00:00,30.52276483,114.3453143,73
2025-01-06 12:40:57+00:00,30.5226045,114.3452892,73
2025-01-06 12:41:02+00:00,30.52239267,114.3452912,74
2025-01-06 12:41:07+00:00,30.52217633,114.3452877,76
2025-01-06 12:41:12+00:00,30.521977,114.3452413,77
2025-01-06 12:41:17+00:00,30.52173783,114.3452053,77
2025-01-06 12:41:22+00:00,30.52154833,114.3452177,77
2025-01-06 12:41:28+00:00,30.52140133,114.3451025,78
2025-01-06 12:41:33+00:00,30.52129583,114.3451038,78
2025-01-06 12:41:38+00:00,30.52114283,114.3451838,79
2025-01-06 12:41:43+00:00,30.5209745,114.3452952,80
2025-01-06 12:41:48+00:00,30.52077067,114.3452778,83
2025-01-06 12:41:53+00:00,30.52064017,114.3451952,83
2025-01-06 12:41:58+00:00,30.5205165,114.3451333,83
2025-01-06 12:42:03+00:00,30.52034583,114.3451175,83
2025-01-06 12:42:08+00:00,30.52030467,114.3450485,80
2025-01-06 12:42:14+00:00,30.52032467,114.3448605,79
2025-01-06 12:42:19+00:00,30.52036533,114.3447732,78
2025-01-06 12:42:24+00:00,30.520388,114.3447193,78
2025-01-06 12:42:29+00:00,30.52040517,114.3446673,76
2025-01-06 12:42:34+00:00,30.5203895,114.344646,73
2025-01-06 12:42:39+00:00,30.5203805,114.3446278,71
2025-01-06 12:42:44+00:00,30.52037867,114.3446143,68
2025-01-06 12:42:49+00:00,30.52037533,114.344597,67
2025-01-06 12:42:54+00:00,30.52037567,114.3445838,68
2025-01-06 12:43:00+00:00,30.52036017,114.3446925,71
2025-01-06 12:43:05+00:00,30.52033817,114.3448113,72
2025-01-06 12:43:10+00:00,30.52015533,114.3449348,73
2025-01-06 12:43:15+00:00,30.51999567,114.3449172,76
2025-01-06 12:43:20+00:00,30.51981167,114.3449287,76
2025-01-06 12:43:25+00:00,30.51965267,114.3449092,77
2025-01-06 12:43:30+00:00,30.51953333,114.344924,79
2025-01-06 12:43:35+00:00,30.51942033,114.3448505,80
2025-01-06 12:43:40+00:00,30.5194125,114.3446732,80
2025-01-06 12:43:46+00:00,30.51945233,114.344456,78
2025-01-06 12:43:51+00:00,30.51946417,114.3442575,76
2025-01-06 12:43:56+00:00,30.5194785,114.3440823,74
2025-01-06 12:44:01+00:00,30.51946083,114.3440207,73
2025-01-06 12:44:06+00:00,30.51948367,114.3438728,74
2025-01-06 12:44:11+00:00,30.51946667,114.3436767,71
2025-01-06 12:44:16+00:00,30.51951033,114.3434842,66
2025-01-06 12:44:21+00:00,30.5195175,114.3433918,66
2025-01-06 12:44:26+00:00,30.5195855,114.3432592,65
2025-01-06 12:44:32+00:00,30.51970083,114.3431403,68
2025-01-06 12:44:37+00:00,30.51973883,114.3428653,71
2025-01-06 12:44:42+00:00,30.5197695,114.3426167,66
2025-01-06 12:44:47+00:00,30.51981333,114.342376,66
2025-01-06 12:44:52+00:00,30.51986617,114.342243,65
2025-01-06 12:44:57+00:00,30.51992133,114.3420773,64
2025-01-06 12:45:02+00:00,30.51998317,114.3418897,67
2025-01-06 12:45:07+00:00,30.52003017,114.3417273,67
2025-01-06 12:45:12+00:00,30.52009083,114.3415508,68
2025-01-06 12:45:18+00:00,30.52016883,114.3413505,68
2025-01-06 12:45:23+00:00,30.52023317,114.3411815,70
2025-01-06 12:45:28+00:00,30.520286,114.341038,71
2025-01-06 12:45:33+00:00,30.52035183,114.3409547,70
2025-01-06 12:45:38+00:00,30.52040483,114.3408388,70
2025-01-06 12:45:43+00:00,30.52046283,114.3407763,69
2025-01-06 12:45:48+00:00,30.52047667,114.3407983,68
2025-01-06 12:45:53+00:00,30.520487,114.3408073,69
2025-01-06 12:45:58+00:00,30.52049567,114.3408055,68
2025-01-06 12:46:04+00:00,30.520506,114.3407978,67
2025-01-06 12:46:09+00:00,30.52050767,114.3408208,66
2025-01-06 12:46:14+00:00,30.52051217,114.3408183,64
2025-01-06 12:46:19+00:00,30.52051367,114.3408213,64
2025-01-06 12:46:24+00:00,30.520519,114.3408237,63
2025-01-06 12:46:29+00:00,30.52053683,114.3407837,64
2025-01-06 12:46:34+00:00,30.52056733,114.3406895,67
2025-01-06 12:46:39+00:00,30.52061533,114.34057,69
2025-01-06 12:46:44+00:00,30.52065267,114.3404337,74
2025-01-06 12:46:50+00:00,30.52071267,114.3402533,75
2025-01-06 12:46:55+00:00,30.52076633,114.3400872,75
2025-01-06 12:47:00+00:00,30.52082,114.3399287,75
2025-01-06 12:47:05+00:00,30.520878,114.3397888,72
2025-01-06 12:47:10+00:00,30.52093083,114.3396427,71
2025-01-06 12:47:15+00:00,30.52097233,114.3394992,70
2025-01-06 12:47:20+00:00,30.520983,114.3393317,69
2025-01-06 12:47:25+00:00,30.52100783,114.339157,70
2025-01-06 12:47:30+00:00,30.521054,114.3389465,67
2025-01-06 12:47:36+00:00,30.52113117,114.3387118,67
2025-01-06 12:47:41+00:00,30.521113,114.3384872,68
2025-01-06 12:47:46+00:00,30.5211325,114.3383075,68
2025-01-06 12:47:51+00:00,30.52119483,114.3381467,72
2025-01-06 12:47:56+00:00,30.52126783,114.3379715,74
2025-01-06 12:48:01+00:00,30.52133867,114.3377982,71
2025-01-06 12:48:06+00:00,30.521361,114.3376563,70
2025-01-06 12:48:11+00:00,30.52138583,114.3375465,70
2025-01-06 12:48:16+00:00,30.52142067,114.3374403,70
2025-01-06 12:48:21+00:00,30.52148217,114.3373495,72
2025-01-06 12:48:27+00:00,30.52150583,114.3373183,74
2025-01-06 12:48:32+00:00,30.52153767,114.3372965,72
2025-01-06 12:48:37+00:00,30.521561,114.3372717,69
2025-01-06 12:48:42+00:00,30.52157717,114.3372563,67
2025-01-06 12:48:47+00:00,30.52160783,114.3372383,66
2025-01-06 12:48:52+00:00,30.52162417,114.3372238,66
2025-01-06 12:48:57+00:00,30.52162867,114.3372118,66
2025-01-06 12:49:02+00:00,30.52163717,114.3371923,63
2025-01-06 12:49:07+00:00,30.52165783,114.3371658,63
2025-01-06 12:49:13+00:00,30.521694,114.3371288,65
2025-01-06 12:49:18+00:00,30.521691,114.3371142,64
2025-01-06 12:49:23+00:00,30.52168017,114.3371152,66
2025-01-06 12:49:28+00:00,30.52164767,114.3371342,70
2025-01-06 12:49:33+00:00,30.5216645,114.3371235,68
2025-01-06 12:49:38+00:00,30.52172167,114.337156,71
2025-01-06 12:49:43+00:00,30.52182367,114.3371948,72
2025-01-06 12:49:48+00:00,30.52193833,114.3372522,69
2025-01-06 12:49:53+00:00,30.52205817,114.3373197,69
2025-01-06 12:49:59+00:00,30.5222175,114.3373537,66
2025-01-06 12:50:04+00:00,30.52233933,114.3373762,67
2025-01-06 12:50:09+00:00,30.52246167,114.3374377,66
2025-01-06 12:50:14+00:00,30.52257083,114.3374782,66
2025-01-06 12:50:19+00:00,30.5225305,114.337443,67
2025-01-06 12:50:24+00:00,30.52239283,114.3374553,65
2025-01-06 12:50:29+00:00,30.5222645,114.3374387,66
2025-01-06 12:50:34+00:00,30.522131,114.3374298,65
2025-01-06 12:50:39+00:00,30.52198683,114.337356,65
2025-01-06 12:50:45+00:00,30.52181333,114.337207,67
2025-01-06 12:50:50+00:00,30.52171183,114.3371527,64
2025-01-06 12:50:55+00:00,30.52160283,114.3371582,66
2025-01-06 12:51:00+00:00,30.52144767,114.337129,66
2025-01-06 12:51:05+00:00,30.52128517,114.3370517,65
2025-01-06 12:51:10+00:00,30.52112617,114.3369863,67
2025-01-06 12:51:15+00:00,30.52095833,114.3369635,66
2025-01-06 12:51:20+00:00,30.52078933,114.3369278,65
2025-01-06 12:51:25+00:00,30.52061117,114.336875,66
2025-01-06 12:51:31+00:00,30.52038117,114.3368265,66
2025-01-06 12:51:36+00:00,30.52019283,114.3368223,67
2025-01-06 12:51:41+00:00,30.51999467,114.3368343,64
2025-01-06 12:51:46+00:00,30.51979733,114.3368402,63
2025-01-06 12:51:51+00:00,30.5196095,114.3369055,61
2025-01-06 12:51:56+00:00,30.51940867,114.3369265,59
2025-01-06 12:52:01+00:00,30.51924,114.3369147,62
2025-01-06 12:52:06+00:00,30.51906583,114.3369415,62
2025-01-06 12:52:11+00:00,30.5189,114.336956,63
2025-01-06 12:52:17+00:00,30.51869833,114.3369862,63
2025-01-06 12:52:22+00:00,30.51851717,114.3369878,62
2025-01-06 12:52:27+00:00,30.518375,114.3370093,62
2025-01-06 12:52:32+00:00,30.51821783,114.337037,63
2025-01-06 12:52:37+00:00,30.51805917,114.3370582,64
2025-01-06 12:52:42+00:00,30.5178935,114.3370848,65
2025-01-06 12:52:47+00:00,30.51774483,114.3370242,65
2025-01-06 12:52:52+00:00,30.51758317,114.336968,64
2025-01-06 12:52:57+00:00,30.51743267,114.3368935,65
2025-01-06 12:53:03+00:00,30.5172895,114.3368378,65
2025-01-06 12:53:08+00:00,30.51716533,114.3367843,66
2025-01-06 12:53:13+00:00,30.517025,114.336688,67
2025-01-06 12:53:18+00:00,30.51690217,114.3365792,66
2025-01-06 12:53:23+00:00,30.51677383,114.3364728,67
2025-01-06 12:53:28+00:00,30.51667933,114.3363518,69
2025-01-06 12:53:33+00:00,30.51659433,114.3361845,69
2025-01-06 12:53:38+00:00,30.5164855,114.3360282,70
2025-01-06 12:53:43+00:00,30.51637567,114.335871,67
2025-01-06 12:53:49+00:00,30.51620483,114.3357498,65
2025-01-06 12:53:54+00:00,30.51602333,114.3357058,65
2025-01-06 12:53:59+00:00,30.5158655,114.3356393,65
2025-01-06 12:54:04+00:00,30.51574283,114.3355238,68
2025-01-06 12:54:09+00:00,30.5156515,114.335349,69
2025-01-06 12:54:14+00:00,30.51555783,114.3351675,70
2025-01-06 12:54:19+00:00,30.515534,114.3349115,71
2025-01-06 12:54:24+00:00,30.51547317,114.3347143,73
2025-01-06 12:54:29+00:00,30.51539817,114.3345408,72
2025-01-06 12:54:35+00:00,30.51532017,114.3343978,71
2025-01-06 12:54:40+00:00,30.51526167,114.334263,72
2025-01-06 12:54:45+00:00,30.5152335,114.33413,71
2025-01-06 12:54:50+00:00,30.51521167,114.334077,74
2025-01-06 12:54:55+00:00,30.51521183,114.3340302,76
2025-01-06 12:55:00+00:00,30.51521417,114.3339993,75
2025-01-06 12:55:05+00:00,30.51522983,114.3339693,75
2025-01-06 12:55:10+00:00,30.515252,114.3339453,75
2025-01-06 12:55:15+00:00,30.515263,114.3339337,75
2025-01-06 12:55:21+00:00,30.515267,114.3339223,76
2025-01-06 12:55:26+00:00,30.51525917,114.3338748,76
2025-01-06 12:55:31+00:00,30.5153015,114.3337745,76
2025-01-06 12:55:36+00:00,30.51535833,114.3336543,77
2025-01-06 12:55:41+00:00,30.51541133,114.3335183,75
2025-01-06 12:55:46+00:00,30.51553367,114.3334187,75
2025-01-06 12:55:51+00:00,30.51564483,114.333282,77
2025-01-06 12:55:56+00:00,30.51577167,114.3331507,76
2025-01-06 12:56:01+00:00,30.51586417,114.3330297,77
2025-01-06 12:56:07+00:00,30.51600033,114.332897,77
2025-01-06 12:56:12+00:00,30.51609833,114.3327638,76
2025-01-06 12:56:17+00:00,30.51616733,114.3326808,76
2025-01-06 12:56:22+00:00,30.51626067,114.3326625,76
2025-01-06 12:56:27+00:00,30.51636983,114.3326028,76
2025-01-06 12:56:32+00:00,30.51647133,114.332479,74
2025-01-06 12:56:37+00:00,30.51657317,114.3323653,74
2025-01-06 12:56:42+00:00,30.51664867,114.3322403,75
2025-01-06 12:56:47+00:00,30.51676583,114.3321065,76
2025-01-06 12:56:53+00:00,30.516908,114.3319418,78
2025-01-06 12:56:58+00:00,30.51694783,114.3319012,80
2025-01-06 12:57:03+00:00,30.51699817,114.331848,80
2025-01-06 12:57:08+00:00,30.517073,114.3317588,80
2025-01-06 12:57:13+00:00,30.51717583,114.3316513,81
2025-01-06 12:57:18+00:00,30.51729283,114.3315482,80
2025-01-06 12:57:23+00:00,30.517386,114.3314253,79
2025-01-06 12:57:28+00:00,30.517472,114.3313238,80
2025-01-06 12:57:33+00:00,30.5174965,114.3312747,80
2025-01-06 12:57:39+00:00,30.51744067,114.3312993,80
2025-01-06 12:57:44+00:00,30.51737217,114.3313573,80
2025-01-06 12:57:49+00:00,30.51730767,114.3314143,81
2025-01-06 12:57:54+00:00,30.517348,114.3314053,77
2025-01-06 12:57:59+00:00,30.51747717,114.3312952,77
2025-01-06 12:58:04+00:00,30.51760233,114.3311577,76
2025-01-06 12:58:09+00:00,30.5177085,114.3310253,74
2025-01-06 12:58:14+00:00,30.51782117,114.3309233,76
2025-01-06 12:58:19+00:00,30.517914,114.3308188,77
2025-01-06 12:58:25+00:00,30.51798417,114.3307465,77
2025-01-06 12:58:30+00:00,30.518121,114.330834,78
2025-01-06 12:58:35+00:00,30.51823917,114.3309465,78
2025-01-06 12:58:40+00:00,30.518342,114.3310657,76
2025-01-06 12:58:45+00:00,30.51844667,114.3311872,78
2025-01-06 12:58:50+00:00,30.5185605,114.3312842,74
2025-01-06 12:58:55+00:00,30.51863967,114.331392,72
2025-01-06 12:59:00+00:00,30.51873467,114.331495,71
2025-01-06 12:59:05+00:00,30.51883667,114.3316028,70
2025-01-06 12:59:11+00:00,30.5189675,114.3317187,71
2025-01-06 12:59:16+00:00,30.519066,114.3318502,71
2025-01-06 12:59:21+00:00,30.51915633,114.3319565,70
2025-01-06 12:59:26+00:00,30.51925133,114.3320708,69
2025-01-06 12:59:31+00:00,30.51934333,114.3321918,71
2025-01-06 12:59:36+00:00,30.51943967,114.3323053,72
2025-01-06 12:59:41+00:00,30.51954567,114.3323813,70
2025-01-06 12:59:46+00:00,30.51964233,114.3325063,73
2025-01-06 12:59:51+00:00,30.51975567,114.3326157,71
2025-01-06 12:59:57+00:00,30.5198945,114.3327317,74
2025-01-06 13:00:02+00:00,30.51997467,114.3328307,76
2025-01-06 13:00:07+00:00,30.52004183,114.3329298,72
2025-01-06 13:00:12+00:00,30.52013333,114.3330458,72
2025-01-06 13:00:17+00:00,30.52022867,114.3331657,73
2025-01-06 13:00:22+00:00,30.5203355,114.3332863,73
2025-01-06 13:00:27+00:00,30.520431,114.3334028,76
2025-01-06 13:00:32+00:00,30.520471,114.33355,76
2025-01-06 13:00:37+00:00,30.5205175,114.3336688,74
2025-01-06 13:00:43+00:00,30.52055583,114.333816,75
2025-01-06 13:00:48+00:00,30.5205985,114.3339417,74
2025-01-06 13:00:53+00:00,30.52063133,114.3340108,73
2025-01-06 13:00:58+00:00,30.52064217,114.3340597,71
2025-01-06 13:01:03+00:00,30.52065567,114.3340992,69
2025-01-06 13:01:08+00:00,30.52065433,114.3341263,67
2025-01-06 13:01:13+00:00,30.52068933,114.3342,66
2025-01-06 13:01:18+00:00,30.5207755,114.3343152,68
2025-01-06 13:01:23+00:00,30.52090167,114.3344233,71
2025-01-06 13:01:29+00:00,30.52102033,114.3345853,73
2025-01-06 13:01:34+00:00,30.52108683,114.3347025,73
2025-01-06 13:01:39+00:00,30.52116,114.3348158,71
2025-01-06 13:01:44+00:00,30.52123033,114.33495,68
2025-01-06 13:01:49+00:00,30.52131517,114.3350575,66
2025-01-06 13:01:54+00:00,30.52134717,114.335125,66
2025-01-06 13:01:59+00:00,30.52137317,114.3351667,66
2025-01-06 13:02:04+00:00,30.52140017,114.3352105,67
2025-01-06 13:02:09+00:00,30.52142283,114.3352512,69
2025-01-06 13:02:15+00:00,30.52146917,114.3353058,74
2025-01-06 13:02:20+00:00,30.52150967,114.3353503,78
2025-01-06 13:02:25+00:00,30.5215435,114.3353895,78
2025-01-06 13:02:30+00:00,30.52156367,114.3354303,77
2025-01-06 13:02:35+00:00,30.52158233,114.335478,73
2025-01-06 13:02:40+00:00,30.52155833,114.3355087,70
2025-01-06 13:02:45+00:00,30.52154233,114.3355607,70
2025-01-06 13:02:50+00:00,30.52156483,114.335607,71
2025-01-06 13:02:55+00:00,30.52159933,114.3356285,71
2025-01-06 13:03:01+00:00,30.52165317,114.3356227,73
2025-01-06 13:03:06+00:00,30.521687,114.3356227,72
2025-01-06 13:03:11+00:00,30.52171283,114.335625,70
2025-01-06 13:03:16+00:00,30.521705,114.335647,69
2025-01-06 13:03:21+00:00,30.5217125,114.3356627,66
2025-01-06 13:03:26+00:00,30.52174783,114.3356597,68
2025-01-06 13:03:31+00:00,30.52175683,114.3356485,69
2025-01-06 13:03:36+00:00,30.52175417,114.3356467,70
2025-01-06 13:03:41+00:00,30.52177483,114.3356453,70
2025-01-06 13:03:47+00:00,30.52176033,114.3356473,68
2025-01-06 13:03:52+00:00,30.52173817,114.3356503,66
2025-01-06 13:03:57+00:00,30.52170167,114.3356547,66
2025-01-06 13:04:02+00:00,30.52167517,114.335652,65
2025-01-06 13:04:07+00:00,30.52168567,114.3356475,66
2025-01-06 13:04:12+00:00,30.5216625,114.3356553,66
2025-01-06 13:04:17+00:00,30.521651,114.3356547,67
2025-01-06 13:04:22+00:00,30.52161733,114.335658,69
2025-01-06 13:04:27+00:00,30.52159767,114.3356563,70
2025-01-06 13:04:33+00:00,30.52158283,114.3356613,70
2025-01-06 13:04:38+00:00,30.52159833,114.3356193,68
2025-01-06 13:04:43+00:00,30.52161017,114.335612,69
2025-01-06 13:04:48+00:00,30.52158833,114.335604,68
2025-01-06 13:04:53+00:00,30.521587,114.3355965,68
2025-01-06 13:04:58+00:00,30.52163367,114.3355855,70
2025-01-06 13:05:03+00:00,30.52168333,114.3355648,68
2025-01-06 13:05:08+00:00,30.52173067,114.3355767,68
2025-01-06 13:05:13+00:00,30.52172733,114.3355855,68
2025-01-06 13:05:19+00:00,30.52172483,114.3355902,70
2025-01-06 13:05:24+00:00,30.521724,114.3355933,73
2025-01-06 13:05:29+00:00,30.52172133,114.3356048,73
2025-01-06 13:05:34+00:00,30.5217165,114.335617,73
2025-01-06 13:05:39+00:00,30.52171083,114.3356317,74
2025-01-06 13:05:44+00:00,30.52172867,114.3356095,73
2025-01-06 13:05:49+00:00,30.52177683,114.3355247,73
2025-01-06 13:05:54+00:00,30.52176483,114.3354095,72
2025-01-06 13:05:59+00:00,30.521789,114.3352267,70
2025-01-06 13:06:05+00:00,30.5218555,114.3349708,71
2025-01-06 13:06:10+00:00,30.52189867,114.3348015,70
2025-01-06 13:06:15+00:00,30.52195633,114.3346517,69
2025-01-06 13:06:20+00:00,30.52200483,114.3344883,70
2025-01-06 13:06:25+00:00,30.52203917,114.33429,68
2025-01-06 13:06:30+00:00,30.5220785,114.3340735,68
2025-01-06 13:06:35+00:00,30.52214483,114.3338603,69
2025-01-06 13:06:40+00:00,30.522217,114.3336365,69
2025-01-06 13:06:45+00:00,30.52223033,114.333418,70
2025-01-06 13:06:51+00:00,30.52229,114.3331547,71
2025-01-06 13:06:56+00:00,30.52232967,114.3329908,72
2025-01-06 13:07:01+00:00,30.52241767,114.3328015,71
2025-01-06 13:07:06+00:00,30.52248233,114.3326027,71
2025-01-06 13:07:11+00:00,30.52252383,114.3324555,68
2025-01-06 13:07:16+00:00,30.52255817,114.3323515,66
2025-01-06 13:07:21+00:00,30.52259967,114.3322765,69
2025-01-06 13:07:26+00:00,30.52263617,114.3321067,69
2025-01-06 13:07:31+00:00,30.522691,114.3319123,70
2025-01-06 13:07:37+00:00,30.52279033,114.3317487,69
2025-01-06 13:07:42+00:00,30.52283067,114.3315553,67
2025-01-06 13:07:47+00:00,30.52287517,114.3313518,66
2025-01-06 13:07:52+00:00,30.52293267,114.3311645,67
2025-01-06 13:07:57+00:00,30.523031,114.3309988,67
2025-01-06 13:08:02+00:00,30.52310183,114.3308585,66
2025-01-06 13:08:07+00:00,30.52312483,114.3306965,67
